"date","date_frac","m.y","country","code","cases"
2013-12-01,2013.91446169395,"Dec.13","Anguilla","AIA",0
2014-01-01,2014,"Jan.14","Anguilla","AIA",0
2014-02-01,2014.08487518716,"Feb.14","Anguilla","AIA",0
2014-03-01,2014.16153664654,"Mar.14","Anguilla","AIA",0
2014-04-01,2014.2464118337,"Apr.14","Anguilla","AIA",1
2014-05-01,2014.3285491116,"May.14","Anguilla","AIA",3
2014-06-01,2014.41342429876,"Jun.14","Anguilla","AIA",0
2014-07-01,2014.49556157666,"Jul.14","Anguilla","AIA",0
2014-08-01,2014.58043676383,"Aug.14","Anguilla","AIA",0
2014-09-01,2014.66531195099,"Sep.14","Anguilla","AIA",693
2014-10-01,2014.74744922889,"Oct.14","Anguilla","AIA",570
2014-11-01,2014.83232441605,"Nov.14","Anguilla","AIA",150
2014-12-01,2014.91446169395,"Dec.14","Anguilla","AIA",15
2015-01-01,2015,"Jan.15","Anguilla","AIA",12
2015-02-01,2015.08487518716,"Feb.15","Anguilla","AIA",14
2015-03-01,2015.16153664654,"Mar.15","Anguilla","AIA",3
2015-04-01,2015.2464118337,"Apr.15","Anguilla","AIA",7
2015-05-01,2015.3285491116,"May.15","Anguilla","AIA",0
2015-06-01,2015.41342429876,"Jun.15","Anguilla","AIA",0
2015-07-01,2015.49556157666,"Jul.15","Anguilla","AIA",0
2015-08-01,2015.58043676383,"Aug.15","Anguilla","AIA",0
2015-09-01,2015.66531195099,"Sep.15","Anguilla","AIA",0
2015-10-01,2015.74744922889,"Oct.15","Anguilla","AIA",0
2015-11-01,2015.83232441605,"Nov.15","Anguilla","AIA",0
2015-12-01,2015.91446169395,"Dec.15","Anguilla","AIA",0
2016-01-01,2016,"Jan.16","Anguilla","AIA",0
2016-02-01,2016.08487518716,"Feb.16","Anguilla","AIA",0
2016-03-01,2016.1642745558,"Mar.16","Anguilla","AIA",0
2016-04-01,2016.24914974296,"Apr.16","Anguilla","AIA",0
2016-05-01,2016.33128702086,"May.16","Anguilla","AIA",0
2016-06-01,2016.41616220803,"Jun.16","Anguilla","AIA",10
2016-07-01,2016.49829948593,"Jul.16","Anguilla","AIA",0
2016-08-01,2016.58317467309,"Aug.16","Anguilla","AIA",0
2016-09-01,2016.66804986025,"Sep.16","Anguilla","AIA",0
2016-10-01,2016.75018713815,"Oct.16","Anguilla","AIA",0
2016-11-01,2016.83506232531,"Nov.16","Anguilla","AIA",0
2016-12-01,2016.91719960321,"Dec.16","Anguilla","AIA",0
2013-12-01,2013.91446169395,"Dec.13","Antigua and Barbuda","ATG",0
2014-01-01,2014,"Jan.14","Antigua and Barbuda","ATG",0
2014-02-01,2014.08487518716,"Feb.14","Antigua and Barbuda","ATG",1
2014-03-01,2014.16153664654,"Mar.14","Antigua and Barbuda","ATG",0
2014-04-01,2014.2464118337,"Apr.14","Antigua and Barbuda","ATG",0
2014-05-01,2014.3285491116,"May.14","Antigua and Barbuda","ATG",0
2014-06-01,2014.41342429876,"Jun.14","Antigua and Barbuda","ATG",1
2014-07-01,2014.49556157666,"Jul.14","Antigua and Barbuda","ATG",0
2014-08-01,2014.58043676383,"Aug.14","Antigua and Barbuda","ATG",2
2014-09-01,2014.66531195099,"Sep.14","Antigua and Barbuda","ATG",100
2014-10-01,2014.74744922889,"Oct.14","Antigua and Barbuda","ATG",68
2014-11-01,2014.83232441605,"Nov.14","Antigua and Barbuda","ATG",137
2014-12-01,2014.91446169395,"Dec.14","Antigua and Barbuda","ATG",107
2015-01-01,2015,"Jan.15","Antigua and Barbuda","ATG",529
2015-02-01,2015.08487518716,"Feb.15","Antigua and Barbuda","ATG",410
2015-03-01,2015.16153664654,"Mar.15","Antigua and Barbuda","ATG",2
2015-04-01,2015.2464118337,"Apr.15","Antigua and Barbuda","ATG",0
2015-05-01,2015.3285491116,"May.15","Antigua and Barbuda","ATG",0
2015-06-01,2015.41342429876,"Jun.15","Antigua and Barbuda","ATG",0
2015-07-01,2015.49556157666,"Jul.15","Antigua and Barbuda","ATG",0
2015-08-01,2015.58043676383,"Aug.15","Antigua and Barbuda","ATG",0
2015-09-01,2015.66531195099,"Sep.15","Antigua and Barbuda","ATG",0
2015-10-01,2015.74744922889,"Oct.15","Antigua and Barbuda","ATG",0
2015-11-01,2015.83232441605,"Nov.15","Antigua and Barbuda","ATG",0
2015-12-01,2015.91446169395,"Dec.15","Antigua and Barbuda","ATG",0
2016-01-01,2016,"Jan.16","Antigua and Barbuda","ATG",0
2016-02-01,2016.08487518716,"Feb.16","Antigua and Barbuda","ATG",0
2016-03-01,2016.1642745558,"Mar.16","Antigua and Barbuda","ATG",0
2016-04-01,2016.24914974296,"Apr.16","Antigua and Barbuda","ATG",0
2016-05-01,2016.33128702086,"May.16","Antigua and Barbuda","ATG",0
2016-06-01,2016.41616220803,"Jun.16","Antigua and Barbuda","ATG",40
2016-07-01,2016.49829948593,"Jul.16","Antigua and Barbuda","ATG",0
2016-08-01,2016.58317467309,"Aug.16","Antigua and Barbuda","ATG",0
2016-09-01,2016.66804986025,"Sep.16","Antigua and Barbuda","ATG",0
2016-10-01,2016.75018713815,"Oct.16","Antigua and Barbuda","ATG",0
2016-11-01,2016.83506232531,"Nov.16","Antigua and Barbuda","ATG",0
2016-12-01,2016.91719960321,"Dec.16","Antigua and Barbuda","ATG",0
2013-12-01,2013.91446169395,"Dec.13","Argentina","ARG",0
2014-01-01,2014,"Jan.14","Argentina","ARG",0
2014-02-01,2014.08487518716,"Feb.14","Argentina","ARG",0
2014-03-01,2014.16153664654,"Mar.14","Argentina","ARG",0
2014-04-01,2014.2464118337,"Apr.14","Argentina","ARG",0
2014-05-01,2014.3285491116,"May.14","Argentina","ARG",0
2014-06-01,2014.41342429876,"Jun.14","Argentina","ARG",0
2014-07-01,2014.49556157666,"Jul.14","Argentina","ARG",0
2014-08-01,2014.58043676383,"Aug.14","Argentina","ARG",0
2014-09-01,2014.66531195099,"Sep.14","Argentina","ARG",0
2014-10-01,2014.74744922889,"Oct.14","Argentina","ARG",0
2014-11-01,2014.83232441605,"Nov.14","Argentina","ARG",0
2014-12-01,2014.91446169395,"Dec.14","Argentina","ARG",0
2015-01-01,2015,"Jan.15","Argentina","ARG",0
2015-02-01,2015.08487518716,"Feb.15","Argentina","ARG",0
2015-03-01,2015.16153664654,"Mar.15","Argentina","ARG",0
2015-04-01,2015.2464118337,"Apr.15","Argentina","ARG",0
2015-05-01,2015.3285491116,"May.15","Argentina","ARG",0
2015-06-01,2015.41342429876,"Jun.15","Argentina","ARG",0
2015-07-01,2015.49556157666,"Jul.15","Argentina","ARG",0
2015-08-01,2015.58043676383,"Aug.15","Argentina","ARG",0
2015-09-01,2015.66531195099,"Sep.15","Argentina","ARG",0
2015-10-01,2015.74744922889,"Oct.15","Argentina","ARG",0
2015-11-01,2015.83232441605,"Nov.15","Argentina","ARG",0
2015-12-01,2015.91446169395,"Dec.15","Argentina","ARG",0
2016-01-01,2016,"Jan.16","Argentina","ARG",0
2016-02-01,2016.08487518716,"Feb.16","Argentina","ARG",0
2016-03-01,2016.1642745558,"Mar.16","Argentina","ARG",51
2016-04-01,2016.24914974296,"Apr.16","Argentina","ARG",48
2016-05-01,2016.33128702086,"May.16","Argentina","ARG",2596
2016-06-01,2016.41616220803,"Jun.16","Argentina","ARG",335
2016-07-01,2016.49829948593,"Jul.16","Argentina","ARG",451
2016-08-01,2016.58317467309,"Aug.16","Argentina","ARG",97
2016-09-01,2016.66804986025,"Sep.16","Argentina","ARG",138
2016-10-01,2016.75018713815,"Oct.16","Argentina","ARG",0
2016-11-01,2016.83506232531,"Nov.16","Argentina","ARG",0
2016-12-01,2016.91719960321,"Dec.16","Argentina","ARG",0
2017-01-01,2017,"Jan.17","Argentina","ARG",0
2017-02-01,2017.08487518716,"Feb.17","Argentina","ARG",0
2017-03-01,2017.16153664654,"Mar.17","Argentina","ARG",0
2017-04-01,2017.2464118337,"Apr.17","Argentina","ARG",0
2017-05-01,2017.3285491116,"May.17","Argentina","ARG",0
2017-06-01,2017.41342429876,"Jun.17","Argentina","ARG",0
2017-07-01,2017.49556157666,"Jul.17","Argentina","ARG",0
2017-08-01,2017.58043676383,"Aug.17","Argentina","ARG",0
2017-09-01,2017.66531195099,"Sep.17","Argentina","ARG",0
2017-10-01,2017.74744922889,"Oct.17","Argentina","ARG",0
2017-11-01,2017.83232441605,"Nov.17","Argentina","ARG",0
2017-12-01,2017.91446169395,"Dec.17","Argentina","ARG",0
2013-12-01,2013.91446169395,"Dec.13","Aruba","ABW",0
2014-01-01,2014,"Jan.14","Aruba","ABW",0
2014-02-01,2014.08487518716,"Feb.14","Aruba","ABW",11
2014-03-01,2014.16153664654,"Mar.14","Aruba","ABW",21
2014-04-01,2014.2464118337,"Apr.14","Aruba","ABW",1
2014-05-01,2014.3285491116,"May.14","Aruba","ABW",0
2014-06-01,2014.41342429876,"Jun.14","Aruba","ABW",0
2014-07-01,2014.49556157666,"Jul.14","Aruba","ABW",5
2014-08-01,2014.58043676383,"Aug.14","Aruba","ABW",0
2014-09-01,2014.66531195099,"Sep.14","Aruba","ABW",0
2014-10-01,2014.74744922889,"Oct.14","Aruba","ABW",7
2014-11-01,2014.83232441605,"Nov.14","Aruba","ABW",0
2014-12-01,2014.91446169395,"Dec.14","Aruba","ABW",35
2015-01-01,2015,"Jan.15","Aruba","ABW",28
2015-02-01,2015.08487518716,"Feb.15","Aruba","ABW",8
2015-03-01,2015.16153664654,"Mar.15","Aruba","ABW",0
2015-04-01,2015.2464118337,"Apr.15","Aruba","ABW",0
2015-05-01,2015.3285491116,"May.15","Aruba","ABW",0
2015-06-01,2015.41342429876,"Jun.15","Aruba","ABW",18
2015-07-01,2015.49556157666,"Jul.15","Aruba","ABW",0
2015-08-01,2015.58043676383,"Aug.15","Aruba","ABW",0
2015-09-01,2015.66531195099,"Sep.15","Aruba","ABW",0
2015-10-01,2015.74744922889,"Oct.15","Aruba","ABW",0
2015-11-01,2015.83232441605,"Nov.15","Aruba","ABW",0
2015-12-01,2015.91446169395,"Dec.15","Aruba","ABW",0
2016-01-01,2016,"Jan.16","Aruba","ABW",0
2016-02-01,2016.08487518716,"Feb.16","Aruba","ABW",0
2016-03-01,2016.1642745558,"Mar.16","Aruba","ABW",0
2016-04-01,2016.24914974296,"Apr.16","Aruba","ABW",0
2016-05-01,2016.33128702086,"May.16","Aruba","ABW",0
2016-11-01,2016.83506232531,"Nov.16","Aruba","ABW",0
2013-12-01,2013.91446169395,"Dec.13","Bahamas","BHS",0
2014-01-01,2014,"Jan.14","Bahamas","BHS",0
2014-02-01,2014.08487518716,"Feb.14","Bahamas","BHS",0
2014-03-01,2014.16153664654,"Mar.14","Bahamas","BHS",0
2014-04-01,2014.2464118337,"Apr.14","Bahamas","BHS",0
2014-05-01,2014.3285491116,"May.14","Bahamas","BHS",0
2014-06-01,2014.41342429876,"Jun.14","Bahamas","BHS",0
2014-07-01,2014.49556157666,"Jul.14","Bahamas","BHS",1
2014-08-01,2014.58043676383,"Aug.14","Bahamas","BHS",79
2014-09-01,2014.66531195099,"Sep.14","Bahamas","BHS",0
2014-10-01,2014.74744922889,"Oct.14","Bahamas","BHS",506
2014-11-01,2014.83232441605,"Nov.14","Bahamas","BHS",1005
2014-12-01,2014.91446169395,"Dec.14","Bahamas","BHS",50
2015-01-01,2015,"Jan.15","Bahamas","BHS",222
2015-02-01,2015.08487518716,"Feb.15","Bahamas","BHS",1
2015-03-01,2015.16153664654,"Mar.15","Bahamas","BHS",0
2015-04-01,2015.2464118337,"Apr.15","Bahamas","BHS",3
2015-05-01,2015.3285491116,"May.15","Bahamas","BHS",0
2015-06-01,2015.41342429876,"Jun.15","Bahamas","BHS",0
2015-07-01,2015.49556157666,"Jul.15","Bahamas","BHS",0
2015-08-01,2015.58043676383,"Aug.15","Bahamas","BHS",0
2015-09-01,2015.66531195099,"Sep.15","Bahamas","BHS",0
2015-10-01,2015.74744922889,"Oct.15","Bahamas","BHS",0
2015-11-01,2015.83232441605,"Nov.15","Bahamas","BHS",0
2015-12-01,2015.91446169395,"Dec.15","Bahamas","BHS",0
2016-01-01,2016,"Jan.16","Bahamas","BHS",0
2016-02-01,2016.08487518716,"Feb.16","Bahamas","BHS",0
2016-03-01,2016.1642745558,"Mar.16","Bahamas","BHS",0
2016-04-01,2016.24914974296,"Apr.16","Bahamas","BHS",0
2016-05-01,2016.33128702086,"May.16","Bahamas","BHS",76
2016-06-01,2016.41616220803,"Jun.16","Bahamas","BHS",0
2016-07-01,2016.49829948593,"Jul.16","Bahamas","BHS",0
2016-08-01,2016.58317467309,"Aug.16","Bahamas","BHS",0
2016-09-01,2016.66804986025,"Sep.16","Bahamas","BHS",0
2016-10-01,2016.75018713815,"Oct.16","Bahamas","BHS",0
2016-11-01,2016.83506232531,"Nov.16","Bahamas","BHS",0
2016-12-01,2016.91719960321,"Dec.16","Bahamas","BHS",0
2013-12-01,2013.91446169395,"Dec.13","Barbados","BRB",0
2014-01-01,2014,"Jan.14","Barbados","BRB",5
2014-02-01,2014.08487518716,"Feb.14","Barbados","BRB",0
2014-03-01,2014.16153664654,"Mar.14","Barbados","BRB",2
2014-04-01,2014.2464118337,"Apr.14","Barbados","BRB",2
2014-05-01,2014.3285491116,"May.14","Barbados","BRB",11
2014-06-01,2014.41342429876,"Jun.14","Barbados","BRB",0
2014-07-01,2014.49556157666,"Jul.14","Barbados","BRB",0
2014-08-01,2014.58043676383,"Aug.14","Barbados","BRB",0
2014-09-01,2014.66531195099,"Sep.14","Barbados","BRB",0
2014-10-01,2014.74744922889,"Oct.14","Barbados","BRB",24
2014-11-01,2014.83232441605,"Nov.14","Barbados","BRB",0
2014-12-01,2014.91446169395,"Dec.14","Barbados","BRB",350
2015-01-01,2015,"Jan.15","Barbados","BRB",0
2015-02-01,2015.08487518716,"Feb.15","Barbados","BRB",0
2015-03-01,2015.16153664654,"Mar.15","Barbados","BRB",155
2015-04-01,2015.2464118337,"Apr.15","Barbados","BRB",0
2015-05-01,2015.3285491116,"May.15","Barbados","BRB",0
2015-06-01,2015.41342429876,"Jun.15","Barbados","BRB",237
2015-07-01,2015.49556157666,"Jul.15","Barbados","BRB",0
2015-08-01,2015.58043676383,"Aug.15","Barbados","BRB",0
2015-09-01,2015.66531195099,"Sep.15","Barbados","BRB",0
2015-10-01,2015.74744922889,"Oct.15","Barbados","BRB",0
2015-11-01,2015.83232441605,"Nov.15","Barbados","BRB",0
2015-12-01,2015.91446169395,"Dec.15","Barbados","BRB",0
2016-01-01,2016,"Jan.16","Barbados","BRB",0
2016-02-01,2016.08487518716,"Feb.16","Barbados","BRB",0
2016-03-01,2016.1642745558,"Mar.16","Barbados","BRB",0
2016-04-01,2016.24914974296,"Apr.16","Barbados","BRB",0
2016-05-01,2016.33128702086,"May.16","Barbados","BRB",86
2016-06-01,2016.41616220803,"Jun.16","Barbados","BRB",0
2016-07-01,2016.49829948593,"Jul.16","Barbados","BRB",0
2016-08-01,2016.58317467309,"Aug.16","Barbados","BRB",0
2016-09-01,2016.66804986025,"Sep.16","Barbados","BRB",0
2016-10-01,2016.75018713815,"Oct.16","Barbados","BRB",0
2016-11-01,2016.83506232531,"Nov.16","Barbados","BRB",0
2016-12-01,2016.91719960321,"Dec.16","Barbados","BRB",0
2013-12-01,2013.91446169395,"Dec.13","Belize","BLZ",0
2014-01-01,2014,"Jan.14","Belize","BLZ",0
2014-02-01,2014.08487518716,"Feb.14","Belize","BLZ",0
2014-03-01,2014.16153664654,"Mar.14","Belize","BLZ",0
2014-04-01,2014.2464118337,"Apr.14","Belize","BLZ",0
2014-05-01,2014.3285491116,"May.14","Belize","BLZ",0
2014-06-01,2014.41342429876,"Jun.14","Belize","BLZ",0
2014-07-01,2014.49556157666,"Jul.14","Belize","BLZ",0
2014-08-01,2014.58043676383,"Aug.14","Belize","BLZ",0
2014-09-01,2014.66531195099,"Sep.14","Belize","BLZ",0
2014-10-01,2014.74744922889,"Oct.14","Belize","BLZ",0
2014-11-01,2014.83232441605,"Nov.14","Belize","BLZ",0
2014-12-01,2014.91446169395,"Dec.14","Belize","BLZ",0
2015-01-01,2015,"Jan.15","Belize","BLZ",0
2015-02-01,2015.08487518716,"Feb.15","Belize","BLZ",0
2015-03-01,2015.16153664654,"Mar.15","Belize","BLZ",0
2015-04-01,2015.2464118337,"Apr.15","Belize","BLZ",0
2015-05-01,2015.3285491116,"May.15","Belize","BLZ",0
2015-06-01,2015.41342429876,"Jun.15","Belize","BLZ",0
2015-07-01,2015.49556157666,"Jul.15","Belize","BLZ",0
2015-08-01,2015.58043676383,"Aug.15","Belize","BLZ",0
2015-09-01,2015.66531195099,"Sep.15","Belize","BLZ",0
2015-10-01,2015.74744922889,"Oct.15","Belize","BLZ",0
2015-11-01,2015.83232441605,"Nov.15","Belize","BLZ",0
2015-12-01,2015.91446169395,"Dec.15","Belize","BLZ",0
2016-01-01,2016,"Jan.16","Belize","BLZ",0
2016-02-01,2016.08487518716,"Feb.16","Belize","BLZ",0
2016-03-01,2016.1642745558,"Mar.16","Belize","BLZ",0
2016-04-01,2016.24914974296,"Apr.16","Belize","BLZ",0
2016-05-01,2016.33128702086,"May.16","Belize","BLZ",0
2016-06-01,2016.41616220803,"Jun.16","Belize","BLZ",0
2016-07-01,2016.49829948593,"Jul.16","Belize","BLZ",0
2016-08-01,2016.58317467309,"Aug.16","Belize","BLZ",59
2016-09-01,2016.66804986025,"Sep.16","Belize","BLZ",0
2016-10-01,2016.75018713815,"Oct.16","Belize","BLZ",0
2016-11-01,2016.83506232531,"Nov.16","Belize","BLZ",0
2013-12-01,2013.91446169395,"Dec.13","Bermuda","BMU",0
2014-01-01,2014,"Jan.14","Bermuda","BMU",0
2014-02-01,2014.08487518716,"Feb.14","Bermuda","BMU",0
2014-03-01,2014.16153664654,"Mar.14","Bermuda","BMU",0
2014-04-01,2014.2464118337,"Apr.14","Bermuda","BMU",0
2014-05-01,2014.3285491116,"May.14","Bermuda","BMU",0
2014-06-01,2014.41342429876,"Jun.14","Bermuda","BMU",0
2014-07-01,2014.49556157666,"Jul.14","Bermuda","BMU",0
2014-08-01,2014.58043676383,"Aug.14","Bermuda","BMU",0
2014-09-01,2014.66531195099,"Sep.14","Bermuda","BMU",0
2014-10-01,2014.74744922889,"Oct.14","Bermuda","BMU",0
2014-11-01,2014.83232441605,"Nov.14","Bermuda","BMU",0
2014-12-01,2014.91446169395,"Dec.14","Bermuda","BMU",0
2015-01-01,2015,"Jan.15","Bermuda","BMU",0
2015-02-01,2015.08487518716,"Feb.15","Bermuda","BMU",29
2015-03-01,2015.16153664654,"Mar.15","Bermuda","BMU",0
2015-04-01,2015.2464118337,"Apr.15","Bermuda","BMU",0
2015-05-01,2015.3285491116,"May.15","Bermuda","BMU",0
2015-06-01,2015.41342429876,"Jun.15","Bermuda","BMU",0
2015-07-01,2015.49556157666,"Jul.15","Bermuda","BMU",0
2015-08-01,2015.58043676383,"Aug.15","Bermuda","BMU",0
2015-09-01,2015.66531195099,"Sep.15","Bermuda","BMU",0
2015-10-01,2015.74744922889,"Oct.15","Bermuda","BMU",0
2015-11-01,2015.83232441605,"Nov.15","Bermuda","BMU",0
2015-12-01,2015.91446169395,"Dec.15","Bermuda","BMU",0
2016-01-01,2016,"Jan.16","Bermuda","BMU",0
2016-02-01,2016.08487518716,"Feb.16","Bermuda","BMU",0
2016-03-01,2016.1642745558,"Mar.16","Bermuda","BMU",0
2016-04-01,2016.24914974296,"Apr.16","Bermuda","BMU",0
2016-05-01,2016.33128702086,"May.16","Bermuda","BMU",0
2016-06-01,2016.41616220803,"Jun.16","Bermuda","BMU",3
2016-07-01,2016.49829948593,"Jul.16","Bermuda","BMU",0
2016-08-01,2016.58317467309,"Aug.16","Bermuda","BMU",0
2016-09-01,2016.66804986025,"Sep.16","Bermuda","BMU",0
2016-10-01,2016.75018713815,"Oct.16","Bermuda","BMU",0
2016-11-01,2016.83506232531,"Nov.16","Bermuda","BMU",0
2016-12-01,2016.91719960321,"Dec.16","Bermuda","BMU",0
2013-12-01,2013.91446169395,"Dec.13","Bolivia","BOL",0
2014-01-01,2014,"Jan.14","Bolivia","BOL",0
2014-02-01,2014.08487518716,"Feb.14","Bolivia","BOL",0
2014-03-01,2014.16153664654,"Mar.14","Bolivia","BOL",0
2014-04-01,2014.2464118337,"Apr.14","Bolivia","BOL",0
2014-05-01,2014.3285491116,"May.14","Bolivia","BOL",0
2014-06-01,2014.41342429876,"Jun.14","Bolivia","BOL",0
2014-07-01,2014.49556157666,"Jul.14","Bolivia","BOL",0
2014-08-01,2014.58043676383,"Aug.14","Bolivia","BOL",0
2014-09-01,2014.66531195099,"Sep.14","Bolivia","BOL",0
2014-10-01,2014.74744922889,"Oct.14","Bolivia","BOL",0
2014-11-01,2014.83232441605,"Nov.14","Bolivia","BOL",0
2014-12-01,2014.91446169395,"Dec.14","Bolivia","BOL",0
2015-01-01,2015,"Jan.15","Bolivia","BOL",0
2015-02-01,2015.08487518716,"Feb.15","Bolivia","BOL",0
2015-03-01,2015.16153664654,"Mar.15","Bolivia","BOL",0
2015-04-01,2015.2464118337,"Apr.15","Bolivia","BOL",575
2015-05-01,2015.3285491116,"May.15","Bolivia","BOL",0
2015-06-01,2015.41342429876,"Jun.15","Bolivia","BOL",0
2015-07-01,2015.49556157666,"Jul.15","Bolivia","BOL",0
2015-08-01,2015.58043676383,"Aug.15","Bolivia","BOL",0
2015-09-01,2015.66531195099,"Sep.15","Bolivia","BOL",0
2015-10-01,2015.74744922889,"Oct.15","Bolivia","BOL",0
2015-11-01,2015.83232441605,"Nov.15","Bolivia","BOL",0
2015-12-01,2015.91446169395,"Dec.15","Bolivia","BOL",0
2016-01-01,2016,"Jan.16","Bolivia","BOL",0
2016-02-01,2016.08487518716,"Feb.16","Bolivia","BOL",0
2016-03-01,2016.1642745558,"Mar.16","Bolivia","BOL",5173
2016-04-01,2016.24914974296,"Apr.16","Bolivia","BOL",1725
2016-05-01,2016.33128702086,"May.16","Bolivia","BOL",0
2016-06-01,2016.41616220803,"Jun.16","Bolivia","BOL",8890
2016-07-01,2016.49829948593,"Jul.16","Bolivia","BOL",4270
2016-08-01,2016.58317467309,"Aug.16","Bolivia","BOL",0
2016-09-01,2016.66804986025,"Sep.16","Bolivia","BOL",0
2016-10-01,2016.75018713815,"Oct.16","Bolivia","BOL",359
2016-11-01,2016.83506232531,"Nov.16","Bolivia","BOL",256
2017-03-01,2017.16153664654,"Mar.17","Bolivia","BOL",539
2017-04-01,2017.2464118337,"Apr.17","Bolivia","BOL",0
2017-05-01,2017.3285491116,"May.17","Bolivia","BOL",750
2017-06-01,2017.41342429876,"Jun.17","Bolivia","BOL",1789
2017-07-01,2017.49556157666,"Jul.17","Bolivia","BOL",63
2017-08-01,2017.58043676383,"Aug.17","Bolivia","BOL",64
2017-09-01,2017.66531195099,"Sep.17","Bolivia","BOL",30
2017-10-01,2017.74744922889,"Oct.17","Bolivia","BOL",37
2017-11-01,2017.83232441605,"Nov.17","Bolivia","BOL",14
2017-12-01,2017.91446169395,"Dec.17","Bolivia","BOL",72
2013-12-01,2013.91446169395,"Dec.13","Bonaire Saint Eustatius and Saba","BES",0
2014-01-01,2014,"Jan.14","Bonaire Saint Eustatius and Saba","BES",0
2014-02-01,2014.08487518716,"Feb.14","Bonaire Saint Eustatius and Saba","BES",0
2014-03-01,2014.16153664654,"Mar.14","Bonaire Saint Eustatius and Saba","BES",0
2014-04-01,2014.2464118337,"Apr.14","Bonaire Saint Eustatius and Saba","BES",0
2014-05-01,2014.3285491116,"May.14","Bonaire Saint Eustatius and Saba","BES",0
2014-06-01,2014.41342429876,"Jun.14","Bonaire Saint Eustatius and Saba","BES",0
2014-07-01,2014.49556157666,"Jul.14","Bonaire Saint Eustatius and Saba","BES",13
2014-08-01,2014.58043676383,"Aug.14","Bonaire Saint Eustatius and Saba","BES",0
2014-09-01,2014.66531195099,"Sep.14","Bonaire Saint Eustatius and Saba","BES",66
2014-10-01,2014.74744922889,"Oct.14","Bonaire Saint Eustatius and Saba","BES",0
2014-11-01,2014.83232441605,"Nov.14","Bonaire Saint Eustatius and Saba","BES",0
2014-12-01,2014.91446169395,"Dec.14","Bonaire Saint Eustatius and Saba","BES",13
2015-01-01,2015,"Jan.15","Bonaire Saint Eustatius and Saba","BES",3
2015-02-01,2015.08487518716,"Feb.15","Bonaire Saint Eustatius and Saba","BES",4
2015-03-01,2015.16153664654,"Mar.15","Bonaire Saint Eustatius and Saba","BES",0
2015-04-01,2015.2464118337,"Apr.15","Bonaire Saint Eustatius and Saba","BES",0
2015-05-01,2015.3285491116,"May.15","Bonaire Saint Eustatius and Saba","BES",0
2015-06-01,2015.41342429876,"Jun.15","Bonaire Saint Eustatius and Saba","BES",0
2015-07-01,2015.49556157666,"Jul.15","Bonaire Saint Eustatius and Saba","BES",0
2015-08-01,2015.58043676383,"Aug.15","Bonaire Saint Eustatius and Saba","BES",0
2015-09-01,2015.66531195099,"Sep.15","Bonaire Saint Eustatius and Saba","BES",0
2015-10-01,2015.74744922889,"Oct.15","Bonaire Saint Eustatius and Saba","BES",0
2015-11-01,2015.83232441605,"Nov.15","Bonaire Saint Eustatius and Saba","BES",0
2015-12-01,2015.91446169395,"Dec.15","Bonaire Saint Eustatius and Saba","BES",0
2016-01-01,2016,"Jan.16","Bonaire Saint Eustatius and Saba","BES",0
2016-02-01,2016.08487518716,"Feb.16","Bonaire Saint Eustatius and Saba","BES",0
2016-03-01,2016.1642745558,"Mar.16","Bonaire Saint Eustatius and Saba","BES",0
2016-04-01,2016.24914974296,"Apr.16","Bonaire Saint Eustatius and Saba","BES",0
2016-05-01,2016.33128702086,"May.16","Bonaire Saint Eustatius and Saba","BES",0
2013-12-01,2013.91446169395,"Dec.13","Brazil","BRA",0
2014-01-01,2014,"Jan.14","Brazil","BRA",0
2014-02-01,2014.08487518716,"Feb.14","Brazil","BRA",0
2014-03-01,2014.16153664654,"Mar.14","Brazil","BRA",0
2014-04-01,2014.2464118337,"Apr.14","Brazil","BRA",0
2014-05-01,2014.3285491116,"May.14","Brazil","BRA",0
2014-06-01,2014.41342429876,"Jun.14","Brazil","BRA",0
2014-07-01,2014.49556157666,"Jul.14","Brazil","BRA",0
2014-08-01,2014.58043676383,"Aug.14","Brazil","BRA",0
2014-09-01,2014.66531195099,"Sep.14","Brazil","BRA",2
2014-10-01,2014.74744922889,"Oct.14","Brazil","BRA",171
2014-11-01,2014.83232441605,"Nov.14","Brazil","BRA",0
2014-12-01,2014.91446169395,"Dec.14","Brazil","BRA",1922
2015-01-01,2015,"Jan.15","Brazil","BRA",806
2015-02-01,2015.08487518716,"Feb.15","Brazil","BRA",1115
2015-03-01,2015.16153664654,"Mar.15","Brazil","BRA",1339
2015-04-01,2015.2464118337,"Apr.15","Brazil","BRA",436
2015-05-01,2015.3285491116,"May.15","Brazil","BRA",160
2015-06-01,2015.41342429876,"Jun.15","Brazil","BRA",0
2015-07-01,2015.49556157666,"Jul.15","Brazil","BRA",5276
2015-08-01,2015.58043676383,"Aug.15","Brazil","BRA",400
2015-09-01,2015.66531195099,"Sep.15","Brazil","BRA",2791
2015-10-01,2015.74744922889,"Oct.15","Brazil","BRA",1582
2015-11-01,2015.83232441605,"Nov.15","Brazil","BRA",2506
2015-12-01,2015.91446169395,"Dec.15","Brazil","BRA",0
2016-01-01,2016,"Jan.16","Brazil","BRA",2593
2016-02-01,2016.08487518716,"Feb.16","Brazil","BRA",0
2016-03-01,2016.1642745558,"Mar.16","Brazil","BRA",2766
2016-04-01,2016.24914974296,"Apr.16","Brazil","BRA",36251
2016-05-01,2016.33128702086,"May.16","Brazil","BRA",28098
