"AGO","ARG","BDI","BEN","BFA","BGD","BHS","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CYP","DJI","DOM","ECU","ERI","ETH","FJI","FRA","GAB","GHA","GIN","GMB","GNB","GNQ","GTM","GUY","HND","HRV","HTI","IDN","IND","IRN","ISR","ITA","JAM","JPN","KEN","KHM","KOR","LAO","LBR","LKA","MDG","MDV","MEX","MLI","MLT","MMR","MOZ","MRT","MUS","MWI","MYS","NAM","NER","NGA","NIC","NPL","OMN","PAK","PAN","PER","PHL","PNG","PRY","QAT","RWA","SAU","SDN","SEN","SGP","SLE","SLV","SOM","SUR","SWZ","TCD","TGO","THA","TLS","TTO","TUR","TZA","UGA","URY","USA","VEN","VNM","YEM","ZAF","ZMB","ZWE"
9.91529441166512e-08,5.29076974535491e-08,7.4462685304995e-09,1.56763548010516e-08,6.66245079044692e-09,1.42627395068667e-05,1.84197168912356e-08,3.13527096021031e-09,1.64601725411042e-08,3.6016425155416e-07,8.23008627055208e-09,3.2841963308203e-07,1.6264218106091e-07,6.4743345328343e-07,7.05435966047321e-09,1.96738252753197e-07,0.000106929199915713,5.48672418036805e-08,5.0164335363365e-08,1.01896306206835e-08,5.48672418036805e-09,2.06927883373881e-07,1.05815394907098e-07,1.68520814111304e-08,7.4462685304995e-09,2.07711701113933e-08,2.2793419880729e-06,3.13919004891058e-07,1.09734483607361e-08,1.99873523713408e-08,2.82174386418928e-08,3.115675516709e-07,2.78647206588692e-07,3.85297367388946e-05,4.23261579628393e-08,1.40303375469412e-07,1.09734483607361e-08,9.79772175065723e-09,3.5271798302366e-09,9.79772175065723e-09,1.7635899151183e-08,1.95954435013145e-09,5.87863305039434e-09,3.48798894323398e-07,3.05688918620506e-08,1.36388205857849e-05,0.000313841015025923,3.39471463216772e-06,4.96156629453282e-06,4.02623658532808e-05,4.1934249092813e-08,2.55936087570668e-05,1.27409573645547e-06,1.40891238774451e-06,1.26300471543372e-05,2.01441159193513e-07,3.05688918620506e-08,NA,1.40224993695406e-06,7.89296626055546e-05,9.64095820264672e-08,8.62199514057837e-09,2.09279336594039e-07,2.68771103064029e-06,4.99291900413493e-07,1.41087193209464e-08,5.03210989113756e-07,1.56371639140489e-07,7.10174144285939e-05,2.9785074121998e-08,6.66245079044692e-09,6.41554820233036e-07,2.35145322015774e-09,1.96612841914789e-05,1.77370116396498e-05,1.16326390801203e-05,4.03666136127078e-08,3.29203450822083e-08,6.50451151582632e-06,2.47294496986589e-07,3.13527096021031e-09,7.1124405550111e-05,1.23451294058281e-07,9.22569156396686e-05,7.39923946609634e-07,7.32869586949161e-08,7.34025718115739e-05,7.4462685304995e-09,2.74336209018403e-09,4.7420973273181e-08,2.35145322015774e-09,3.91908870026289e-10,3.13527096021031e-09,1.4892537060999e-08,5.87471396169408e-05,0,1.2149174970815e-08,2.60070726149446e-06,5.77673674418751e-07,5.94525755829881e-07,7.83817740052579e-09,2.58538362467643e-05,1.64601725411042e-08,4.81264092392283e-06,1.2462702066836e-07,2.67360231131935e-06,1.74791356031725e-07,4.78128821432073e-08
7.00223666816036e-08,1.44344352369972e-08,8.04642985551761e-08,2.54598868329164e-07,6.4494285101477e-08,1.75055916704009e-08,2.14980950338257e-09,0,2.14980950338257e-09,1.02883740519023e-07,4.91385029344587e-09,0,3.07115643340367e-10,1.67992256907181e-07,1.41273195936569e-08,1.2591741376955e-08,4.08187401563681e-06,3.14793534423876e-07,2.74254269502948e-07,1.91947277087729e-07,1.5110089652346e-07,1.01348162302321e-08,3.64239153001675e-06,3.6853877200844e-09,5.22096593678623e-09,2.14980950338257e-09,7.06365979682843e-09,5.28238906545431e-08,2.14980950338257e-09,4.29961900676513e-09,5.83519722346697e-09,2.60126949909291e-07,6.14231286680733e-09,3.54623362208688e-05,2.2603711349851e-07,1.46801277516695e-07,2.94831017606752e-08,2.14980950338257e-09,4.6067346501055e-09,2.51834827539101e-08,1.22846257336147e-09,0,3.07115643340367e-10,1.22846257336147e-08,2.08838637471449e-08,8.66066114219834e-08,1.98273859340541e-06,1.32059726636358e-08,1.31752610993017e-07,2.49654306471384e-06,1.16703944469339e-08,3.30456432234235e-07,2.80734409577429e-06,2.14980950338257e-08,3.22471425507385e-07,8.2921223701899e-09,4.91385029344587e-09,1.13356383956929e-06,NA,4.6067346501055e-09,2.94831017606752e-08,8.19998767718779e-08,8.2921223701899e-09,4.29961900676513e-09,4.01093030202519e-07,2.1805210677166e-08,1.22419366591904e-05,6.4494285101477e-08,1.34823767426421e-07,7.86216046951339e-08,6.08088973813926e-08,4.80328866184334e-07,3.37827207674403e-09,1.75055916704009e-08,2.1805210677166e-08,2.14673834694916e-07,5.83519722346697e-09,9.82770058689173e-09,4.63130390157273e-07,3.07115643340367e-09,3.6853877200844e-09,3.93108023475669e-08,1.76898610564051e-07,2.36786161015423e-07,3.80823397742055e-08,3.80209166455374e-07,1.20696447832764e-07,6.4494285101477e-09,6.14231286680733e-10,7.3707754401688e-09,3.07115643340367e-10,6.14231286680733e-10,7.61646795484109e-08,4.42246526410128e-08,1.86695599586609e-06,0,9.213469300211e-10,1.57857440676948e-07,4.79100403610972e-07,2.06688827968067e-07,2.14980950338257e-09,1.97690339618194e-06,1.8426938600422e-09,3.80823397742055e-08,6.14231286680733e-10,6.13156381929042e-06,2.62276759412673e-07,2.3463635151204e-07
1.22154242773457e-06,3.24529182293661e-06,3.64639530667034e-08,9.11598826667586e-09,1.82319765333517e-08,7.60364581323433e-05,6.3811917866731e-08,0,0,1.09574178965444e-05,7.29279061334069e-08,3.46407554133683e-07,0,2.37015694933572e-07,0,2.38838892586908e-06,0.0033397516933559,2.46131683200248e-07,1.36739824000138e-07,3.64639530667034e-08,0,4.37567436800441e-06,2.73479648000276e-08,9.11598826667586e-09,5.10495342933848e-07,3.91987495467062e-07,2.01463340693537e-06,1.11215056853446e-06,9.11598826667586e-09,1.03922266240105e-06,9.11598826667586e-08,3.82871507200386e-07,2.00551741866869e-07,0.000423437654987094,6.3811917866731e-08,4.92263366400496e-07,1.82319765333517e-08,0,0,1.82319765333517e-08,9.11598826667586e-09,1.82319765333517e-08,9.11598826667586e-09,5.00467755840505e-06,9.11598826667586e-09,2.98092816320301e-05,0.00147477546579455,2.1796327945622e-05,3.94631132064398e-05,0.000719324402146859,5.46959296000552e-08,0.00027717162324828,2.42485287893578e-06,4.91351767573829e-06,0.000303188653761372,7.29279061334069e-07,9.11598826667586e-09,0.00123420453543698,1.36739824000138e-07,NA,1.33093428693468e-05,9.11598826667586e-09,2.6071726442693e-06,1.46402771562814e-05,4.64915401600469e-07,0,5.11406941760516e-06,7.29279061334069e-08,0.000245147156467447,3.09943601066979e-07,9.11598826667586e-09,3.46407554133683e-06,9.11598826667586e-08,1.19419446293454e-05,3.8697370192039e-05,2.94902220426964e-05,1.03010667413437e-06,1.36739824000138e-07,1.40203899541475e-05,8.20438944000827e-08,1.73203777066841e-07,7.04848212779378e-05,2.18783718400221e-07,0.000184607878388453,4.01103483733738e-06,1.45855812266814e-07,0.000836236951666977,0,2.46131683200248e-07,1.73203777066841e-07,5.46959296000552e-08,0,0,0,0.000555336889217627,0,5.19611331200524e-07,0.00010558137610464,1.14861452160116e-06,4.83147378133821e-07,2.643636597336e-07,0.000269678280893072,4.55799413333793e-08,2.02648419168204e-05,8.56902897067531e-07,3.8360078626172e-05,2.09667730133545e-07,2.82595636266952e-07
2.33341268699303e-08,1.09561503696613e-05,5.71448004977885e-10,2.67945620111853e-08,8.25424896079167e-10,6.82562894834696e-09,1.90292185657636e-07,3.83251128671835e-07,8.85807901938497e-07,1.25271244295683e-05,4.9715976433076e-08,3.17471113876603e-10,8.76220274299424e-09,1.8127600602354e-08,1.90482668325962e-10,5.55558575728361e-06,5.27602069440388e-06,4.76206670814904e-09,7.27008850777421e-09,1.20639023273109e-09,2.98422847044007e-09,2.01771306193186e-05,0,1.55560845799535e-08,7.07297069316822e-06,1.15761714550623e-05,1.65719921443587e-08,3.49218225264263e-10,2.11543702020536e-06,2.81866728455342e-06,1.26988445550641e-10,8.98443252270786e-09,4.50808981704776e-09,1.94799640532456e-05,3.11121691599071e-09,8.00027206969039e-09,2.08895992930805e-08,2.22229779713622e-10,2.53976891101282e-10,4.88905515369968e-09,7.11287681218251e-06,1.73656699290502e-08,1.27036066217723e-06,8.1304352263798e-08,9.63207359501613e-08,6.40656707802985e-08,2.10762723080399e-06,1.24670906419342e-07,2.00076645387313e-06,1.04878169824705e-05,3.05216728880966e-07,4.9381679350164e-06,3.10804220485194e-08,2.29436373998621e-07,3.47640393828296e-06,2.53976891101282e-10,1.01590756440513e-09,7.42882406471251e-09,3.04772269321539e-09,4.6350782625984e-08,NA,1.96832090603494e-09,2.35246095382563e-08,7.01611161667292e-09,3.26995247292901e-09,1.23813734411875e-09,1.08575120945798e-08,1.49211423522003e-09,3.26582534844861e-07,2.38738277635205e-08,3.49218225264263e-10,3.03153166640768e-07,1.11921266486058e-06,5.8224202284969e-08,8.53997296328062e-09,1.06670294262539e-08,4.51767744468683e-06,7.49463582661913e-06,4.92429444733999e-07,1.52386134660769e-09,1.11016473811509e-06,2.62231140062074e-08,1.51751192433016e-08,2.20261458807587e-07,7.30183561916187e-10,7.39707695332485e-09,5.29668806391724e-07,3.49218225264263e-09,2.47751282558162e-06,3.17471113876603e-11,1.1587695656496e-08,0,9.84160453017469e-10,1.8413324604843e-09,1.43496943472225e-07,0,2.09086475599131e-07,1.16851592884561e-06,7.9431272691926e-08,1.24131205525752e-08,1.60078459749999e-06,0.00138454067214429,4.53688444707637e-06,3.59377300908314e-08,1.90482668325962e-10,3.15502792970568e-07,3.65091780958093e-09,5.68908236066872e-08
7.62440137309566e-07,8.17630174058516e-09,2.1616097726672e-07,3.84797200666289e-06,9.37668503987482e-06,1.87032902315886e-07,0,5.11018858786573e-10,4.59916972907915e-09,2.42222939064835e-07,3.06611315271944e-09,0,0,8.02299608294919e-08,1.13599492308255e-06,3.57713201150601e-09,1.01145962719626e-05,2.10764618117934e-05,1.76505913824882e-06,4.63494104919421e-07,1.0542319056767e-05,4.95688293022975e-08,2.60619617981152e-08,3.67933578326332e-08,4.08815087029258e-09,2.96390938096212e-08,1.788566005753e-08,2.75950183744749e-08,6.13222630543887e-09,1.37975091872375e-08,1.48195469048106e-08,2.91689564595376e-06,2.04407543514629e-09,5.36666895309071e-05,4.47397010867644e-06,3.46266378713782e-06,4.0723092856702e-06,5.9789206478029e-08,1.94698185197684e-07,1.30309808990576e-07,1.02203771757315e-09,0,5.11018858786573e-10,3.88374332677795e-08,3.47492823974869e-08,9.04503380052233e-08,1.07773877318088e-06,1.01692752898528e-07,6.13222630543887e-08,2.41098697575505e-06,1.53305657635972e-09,8.68732059937174e-08,9.74001944847207e-07,4.65027161495781e-08,1.97764298350404e-07,5.11018858786573e-09,5.41679990313767e-08,9.19833945815831e-09,1.51261582200825e-07,5.11018858786573e-10,3.16831692447675e-08,NA,6.74544893598276e-08,1.02203771757315e-09,5.18173122809585e-07,4.40447154388147e-06,4.80357727259378e-08,9.65825643106622e-08,1.446183370366e-07,6.89875459361873e-08,6.10207619277046e-06,3.68863632649324e-05,2.55509429393286e-09,5.67230933253096e-08,1.32864903284509e-08,7.61418099591993e-08,3.42382635387004e-08,2.50399240805421e-08,9.04503380052233e-08,5.11018858786573e-10,2.04407543514629e-09,5.92781876192424e-08,6.78122025609782e-07,6.43628252641688e-06,1.28776752414216e-07,3.3271926876735e-05,2.35068675041823e-08,1.30820827849363e-07,5.11018858786573e-09,4.08815087029258e-09,2.04407543514629e-09,0,8.36537871833619e-07,2.94857881519852e-06,2.38134788194543e-07,0,0,1.78243377944757e-06,5.67741952111882e-07,5.21750254821091e-07,1.02203771757315e-08,5.24100941571509e-06,8.32960739822113e-08,2.55509429393286e-08,3.57713201150601e-09,4.21335049069529e-06,2.09006713243708e-07,1.8192271372802e-07
1.81563155454506e-07,3.27985055014591e-07,3.3467862756591e-09,3.59779524633353e-08,1.04587071114347e-07,1.63992527507296e-07,7.86494774779887e-08,8.36696568914774e-09,5.85687598240342e-09,2.8489518171548e-06,8.70164431671365e-08,1.25504485337216e-08,0,5.77320632551194e-08,5.02017941348864e-09,1.55625561818148e-07,3.23550563199343e-06,1.65665920645125e-07,1.51442078973574e-07,1.8407324516125e-08,5.27118838416308e-08,6.84417793372285e-07,8.36696568914774e-10,3.3467862756591e-09,8.11595671847331e-08,1.33034754457449e-07,8.49163347791604e-06,1.67339313782955e-08,5.43852769794603e-08,4.93650975659717e-08,5.85687598240342e-09,1.94950300557142e-07,1.75706279472102e-08,0.000158791621634921,2.4013191527854e-07,4.09981318768239e-07,1.08770553958921e-08,3.43045593255057e-08,8.36696568914774e-10,1.8407324516125e-08,5.52219735483751e-08,1.50605382404659e-08,5.1875187272716e-08,4.5248550446911e-06,8.36696568914774e-09,9.53834088562842e-07,3.31080832319576e-06,2.39295218709625e-07,2.03936421707287e-05,0.000582534925568671,4.68550078592273e-08,9.43710060078973e-06,4.85284009970569e-07,4.76917044281421e-08,1.34122459997038e-06,7.53026912023297e-09,7.53026912023297e-09,4.71060168299018e-07,3.84880421700796e-08,1.71522796627529e-07,5.39669286950029e-07,8.53430500293069e-08,NA,1.1211734023458e-07,9.03632294427956e-08,2.76109867741875e-08,2.87823619706682e-07,3.17944696187614e-08,7.60557181143529e-07,8.03228706158183e-08,5.77320632551194e-08,7.83984685073143e-07,4.4344918152483e-08,1.11280643665665e-07,3.90737297683199e-07,3.81533635425137e-07,8.11595671847331e-08,1.95786997126057e-07,5.62009085340054e-06,3.59779524633353e-08,4.18348284457387e-09,5.11221603606927e-07,1.50605382404659e-08,9.93158827301837e-07,2.11684231935438e-07,1.44748506422256e-07,1.64494545448645e-06,2.5937593636358e-08,6.69357255131819e-09,1.08770553958921e-08,1.8407324516125e-08,0,3.681464903225e-08,1.42238416715512e-08,2.17541107917841e-06,0,1.09607250527835e-07,2.31405170064759e-05,1.89930121143654e-07,1.06260464252176e-07,4.09981318768239e-08,2.66713765272962e-05,1.38054933870938e-07,3.81533635425137e-07,2.76109867741875e-08,2.75189501516069e-06,5.43852769794603e-08,3.76513456011648e-08
6.06663698957563e-09,6.22628533140657e-09,1.11753839281656e-09,1.43683507647844e-09,0,1.93988700158772e-06,5.42804362225188e-09,3.19296683661875e-10,3.19296683661875e-10,7.80680391553285e-08,3.19296683661875e-10,2.31649743996691e-07,2.87367015295688e-09,1.91578010197125e-09,6.38593367323751e-10,1.35701090556297e-08,0.000358737806511208,1.14946806118275e-08,6.70523035689938e-09,4.78945025492813e-09,5.42804362225188e-09,1.021749387718e-08,4.78945025492813e-10,1.59648341830938e-10,9.57890050985626e-10,4.15085688760438e-09,4.26261072688604e-08,6.06663698957563e-09,1.22929223209822e-08,5.42804362225188e-09,6.38593367323751e-10,1.51665924739391e-08,1.50069441321081e-08,4.33844368925573e-06,1.43683507647844e-09,1.21332739791513e-08,2.07542844380219e-09,0,3.19296683661875e-10,3.19296683661875e-10,3.67191186211157e-09,1.59648341830938e-10,2.23507678563313e-09,2.02753394125291e-08,1.2771867346475e-09,8.83142697340381e-06,1.83648277058383e-05,4.05506788250582e-08,2.64537302413864e-07,1.68365141294907e-06,1.34104607137988e-08,1.70994549484862e-05,6.49768751251916e-08,4.60489677177157e-06,1.95810287739063e-05,1.09949813018967e-06,1.75613176014031e-09,1.12424362317346e-06,2.554373469295e-09,3.90819140802135e-07,3.94331404322416e-08,1.59648341830938e-10,2.37876029328097e-08,NA,1.03771422190109e-08,3.19296683661875e-10,2.60226797184428e-08,5.26839528042094e-09,3.32579425702209e-05,2.87367015295688e-09,1.59648341830938e-10,2.49051413256263e-08,4.15085688760438e-09,3.37975539656095e-07,5.57172712989972e-08,2.38514622695421e-07,9.64275984658864e-08,1.69227242340794e-08,4.16809890852212e-06,3.03331849478782e-08,7.98241709154688e-10,5.81758557631937e-07,2.71402181112594e-09,2.30372557262043e-07,1.16543289536584e-08,8.30171377520876e-09,7.20438686246799e-05,9.57890050985626e-10,3.19296683661875e-10,6.38593367323751e-10,9.57890050985626e-10,0,1.59648341830938e-10,6.22628533140657e-09,0.000298164671247081,0,1.26122190046441e-08,1.78327197825157e-07,2.043498775436e-08,1.75613176014031e-08,9.25960382619438e-09,1.20831443998163e-05,1.26122190046441e-08,9.37806289583294e-06,6.38593367323751e-09,2.16962096548244e-07,3.35261517844969e-09,4.15085688760438e-09
5.85816832259799e-06,2.37352322954772e-07,1.42150567044341e-07,8.02042190204311e-08,1.00418290480865e-07,5.28174125256497e-07,7.17273503434749e-09,1.95620046391295e-09,2.6734739673477e-08,7.66634961807486e-06,1.30413364260864e-09,3.26033410652159e-09,0,2.44851091399771e-06,7.82480185565181e-09,1.89751444999556e-07,1.28835362553307e-05,4.28407901596937e-07,5.8751220599519e-07,3.8667562503346e-07,2.61478795343031e-07,7.49876844499965e-08,6.06422143813015e-08,2.44525057989119e-07,3.19512742439116e-08,7.23142104826488e-07,2.54306060308684e-08,2.28223387456511e-08,1.17372027834777e-08,2.41264723882598e-08,1.36934032473907e-08,3.61310225684722e-06,7.17273503434749e-09,3.21208116174507e-06,1.46062967972167e-07,7.03580100187359e-07,1.93011779106078e-07,1.76058041752166e-08,8.60728204121699e-08,4.1080209742172e-08,9.12893549826045e-09,3.26033410652159e-09,1.56496037113036e-08,5.738188027478e-08,4.56446774913022e-09,4.10150030600416e-07,1.41074656789189e-05,5.15132788830411e-08,3.60592952181288e-07,5.44867035881888e-06,6.52066821304318e-09,1.11568633125169e-06,1.32421730070481e-05,7.69438849139095e-08,9.91141568382563e-07,9.12893549826045e-09,2.41264723882598e-08,7.75959517352138e-07,9.70927496922129e-07,3.84719424569547e-08,8.28124863056483e-08,5.15132788830411e-07,6.32504816665188e-08,5.5425679810867e-08,NA,1.89099378178252e-08,1.4045519330895e-06,0.00018115459602748,4.11454164243024e-07,1.42476600454993e-06,3.19512742439116e-08,2.47915805459902e-06,1.82578709965209e-08,9.45496890891261e-08,7.49876844499965e-08,3.77285862806678e-06,2.15182051030425e-08,1.10851359621734e-07,1.35629898831298e-06,1.30413364260864e-09,3.84719424569547e-08,1.17045994424125e-06,5.47736129895627e-07,1.53040082960123e-06,2.79084599518248e-07,7.36183441252575e-07,4.99483185119107e-07,4.04281429208677e-08,5.21653457043454e-09,4.17322765634763e-08,0,0.000133036629082971,3.91240092782591e-08,5.99901475599972e-08,3.06732232741551e-06,0,1.17372027834777e-08,1.53431323052906e-06,9.61733354741738e-06,1.4188974031582e-06,5.41215461682584e-08,3.07853787674194e-05,2.28223387456511e-08,1.20501948577038e-06,8.47686867695613e-09,0.00146431842172979,3.46443102158984e-06,0.000185170675579894
6.10527685325609e-06,1.46102945934935e-08,1.04098348978641e-07,1.17064985430366e-06,1.57973810292148e-06,2.11849271605655e-07,5.47886047256005e-09,0,0,3.10468760111736e-07,0,1.82628682418668e-09,0,5.11360310772272e-08,3.4151563612291e-07,8.21829070884008e-08,8.59267950779835e-06,5.68340459686896e-06,1.261964195513e-06,4.87618582057845e-07,6.56184855930276e-06,3.83520233079204e-08,3.4699449659547e-08,2.9768475234243e-07,1.82628682418668e-09,5.47886047256005e-09,9.13143412093342e-09,9.49669148577076e-08,1.09577209451201e-08,1.09577209451201e-08,4.01783101321071e-08,3.87172806727577e-07,0,3.81073008734794e-05,1.78062965358202e-06,2.11484014240818e-06,3.31836315954721e-06,1.49390262218471e-06,1.40624085462375e-07,2.22806992550776e-07,1.82628682418668e-09,1.27840077693068e-08,7.30514729674674e-09,7.48777597916541e-08,1.09577209451201e-08,3.54299643892217e-07,2.20980705726589e-06,1.38797798638188e-07,3.10468760111736e-08,3.05537785686432e-06,7.30514729674674e-09,2.83074457748936e-07,3.78041372606644e-07,1.27840077693068e-08,2.04544124308909e-07,0,4.93097442530405e-08,4.93097442530405e-08,9.49669148577076e-08,5.47886047256005e-09,8.58354807367742e-08,1.66539095497584e-05,8.03566202642141e-08,9.13143412093342e-09,5.11360310772272e-08,NA,1.68018387825175e-07,1.09577209451201e-08,6.24590093871846e-07,2.00891550660535e-08,2.53671239879531e-06,3.54299643892217e-07,3.65257364837337e-09,2.9220589186987e-08,1.77149821946108e-07,5.78932923267179e-07,1.64365814176802e-08,3.10468760111736e-08,1.72584104885642e-06,0,0,3.59230618317521e-06,1.88107542891229e-07,1.66575621234068e-05,1.06837779214921e-06,6.99139122035147e-05,1.27840077693068e-07,5.47886047256005e-08,3.65257364837337e-09,1.27840077693068e-08,7.30514729674674e-09,0,7.45125024268167e-07,6.00848365157419e-07,2.73943023628003e-07,0,7.30514729674674e-09,8.02835687912467e-06,1.66192101000988e-07,1.80802395594482e-07,3.65257364837337e-09,8.22742214296102e-06,7.30514729674674e-09,3.10468760111736e-08,9.49669148577076e-08,1.98700006471511e-06,2.08196697957282e-07,7.85303334400274e-08
3.18950329954104e-06,2.15446166441661e-06,1.32192817529479e-06,5.62522627785017e-07,4.72519007339414e-07,4.6064977989315e-05,1.96882919724756e-07,2.25009051114007e-08,8.43783941677525e-08,6.37900659908209e-06,2.81261313892508e-07,3.93765839449512e-08,3.3751357667101e-08,1.10423191834199e-05,4.50018102228013e-08,6.24400116841368e-07,0.000619646800636585,4.43830353322378e-06,2.63260589803388e-06,4.05578814632997e-06,2.81261313892508e-06,5.56897401507166e-07,3.17262762070749e-06,2.92511766448209e-07,2.98136992726059e-07,7.87531678899023e-08,1.8169480877456e-06,5.96273985452118e-07,2.84636449659218e-06,2.47509956225407e-07,7.87531678899023e-08,5.0570784237873e-06,3.2626312411531e-07,0.00155908771516895,3.03762219003909e-06,5.59710014646092e-06,1.18129751834853e-07,1.85632467169055e-07,2.25009051114007e-08,1.96882919724756e-07,5.62522627785017e-08,5.06270365006515e-08,5.06270365006515e-08,1.57506335779805e-06,1.12504525557003e-07,2.0008929870313e-05,0.000644341543996347,7.04278329986841e-06,7.31841938748307e-06,0.0003056185436756,1.46255883224104e-07,1.00466541322404e-05,5.47053255520929e-05,7.03153284731271e-07,2.4666617228373e-05,3.93765839449512e-08,2.81261313892508e-08,9.28724858473062e-06,0.0002167062171279,3.79140251127101e-06,1.92382738702476e-06,5.28771270117916e-07,1.49068496363029e-06,9.28162335845277e-07,1.15092129644814e-05,5.34396496395766e-07,NA,2.75636087614658e-06,9.6146367541015e-05,6.44088408813844e-06,1.57506335779805e-07,1.03785424826336e-05,7.31279416120522e-08,2.19946347463942e-06,2.19383824836156e-06,1.06598037965261e-05,2.53135182503257e-07,3.03762219003909e-07,1.19873571980987e-05,3.93765839449512e-08,2.70010861336808e-07,4.08391427771922e-06,2.79573746009153e-06,4.66331258433779e-05,5.28771270117916e-07,2.68885816081238e-06,5.91661299904281e-05,6.7502715334202e-08,5.62522627785017e-09,7.31279416120522e-08,1.68756788335505e-07,5.62522627785017e-08,3.5438925550456e-07,6.46901021952769e-07,2.04364470674297e-05,0,4.21891970838762e-07,1.5092482103472e-05,1.36636746288981e-05,7.39154732909512e-06,2.13758598558306e-07,6.8402751538658e-05,5.62522627785017e-09,5.29333792745701e-06,3.93765839449512e-08,0.000966869517863164,1.15485895484264e-05,1.59531417239831e-05
1.03870017554897e-07,7.62348752696493e-09,7.71878112105199e-08,1.71528469356711e-08,3.04939501078597e-08,5.66996884818017e-08,9.52935940870616e-09,9.52935940870616e-10,1.42940391130592e-09,1.44369795041898e-07,9.52935940870616e-10,0,0,1.14495253295605e-06,2.85880782261185e-09,2.38233985217654e-09,1.51850342177733e-06,8.62407026487908e-08,9.57700620574969e-08,8.62407026487908e-08,5.00291368957073e-08,9.52935940870616e-09,9.52935940870616e-10,3.81174376348246e-09,8.09995549740024e-09,9.52935940870616e-10,2.09645906991536e-08,1.14352312904474e-08,1.42940391130592e-09,1.42940391130592e-09,3.81174376348246e-09,1.6638261527601e-06,1.90587188174123e-09,4.17862410071765e-07,2.90645461965538e-08,4.14050666308283e-07,5.24114767478839e-09,1.42940391130592e-08,1.42940391130592e-09,3.33527579304716e-09,9.52935940870616e-10,0,0,5.7176156452237e-09,3.81174376348246e-09,4.90762009548367e-08,4.41733455390574e-06,3.81174376348246e-09,8.33818948261789e-08,8.3477188420266e-07,5.7176156452237e-09,4.21197685864812e-07,7.1184314783035e-06,1.52469750539299e-08,4.9457375331185e-07,2.85880782261185e-09,1.81057828765417e-08,1.91540124114994e-07,1.10540569140991e-07,1.00058273791415e-08,2.23939946104595e-08,5.86055603635429e-08,4.71703290730955e-08,1.76293149061064e-08,0.000132370425674456,4.76467970435308e-09,3.07321840930774e-07,NA,9.81524019096735e-08,4.19768281953506e-07,1.09587633200121e-08,7.90936830922611e-07,5.7176156452237e-09,2.90645461965538e-08,3.52586298122128e-08,5.14108940099697e-07,3.33527579304716e-09,2.81116102556832e-08,6.28937720974607e-08,3.33527579304716e-09,9.52935940870616e-10,3.52586298122128e-08,4.42638744534401e-07,3.29239367570798e-07,2.26322285956771e-07,1.57710898214087e-07,8.52877667079201e-08,5.33644126887545e-08,0,7.14701955652962e-09,4.76467970435308e-10,1.90587188174123e-08,4.76467970435308e-09,2.90645461965538e-08,2.07263567139359e-07,0,1.90587188174123e-09,2.19175266400242e-07,1.05856888991612e-05,1.454656713739e-06,4.76467970435308e-10,6.17836017263464e-06,4.76467970435308e-10,4.19291813983071e-08,4.28821173391777e-09,2.99036062924904e-05,9.98105104467883e-06,0.000198752896251444
3.45142772970378e-07,5.20964647899637e-07,7.68297268598444e-09,4.13698529245316e-08,1.21154569278985e-08,0.00014869211637925,4.87573266610551e-08,1.18199579784376e-09,1.06379621805938e-08,5.40674427828682e-06,3.51643749858518e-08,0.000352099113739638,6.07841339041153e-07,1.98870792987213e-07,8.8649684838282e-10,1.74610329236469e-06,0.000813203948449073,2.80724001987893e-07,1.85277841312009e-07,4.19608508234535e-08,3.79125152158386e-07,7.71843255991975e-07,6.20547793867974e-09,1.77299369676564e-09,2.73336528251369e-07,2.33739669023603e-07,2.75405020897596e-07,1.71093891737884e-07,2.12759243611877e-08,4.09266045003402e-07,3.54598739353128e-09,3.76465661613237e-07,4.04833560761488e-07,2.49868001685182e-05,4.8107228972241e-07,4.99393224588988e-07,1.3208803040904e-07,1.56614443214298e-08,0,1.20859070329524e-07,2.18669222601095e-08,2.42309138557971e-08,8.53991963942116e-08,6.26457772857193e-07,1.77299369676564e-09,0.00162154930317111,0.000331182220602045,2.37533875534682e-05,1.63470018841792e-06,2.20208772127787e-05,2.09804254117267e-08,0.000233153399107873,1.33358675891722e-06,0.000102858456324162,0.000198579135524095,1.43444055036824e-05,5.11213182567426e-08,5.41073351410454e-05,1.29724038813353e-07,7.9465577489036e-06,3.03979769310469e-06,8.3626202697446e-08,2.3255767322576e-07,6.43960175633764e-05,1.84686843413087e-07,9.51506617264226e-08,5.05066804418638e-06,5.23033140545864e-08,NA,1.43612489438017e-07,1.0046964281672e-08,6.61976746582398e-06,5.79177940943442e-08,9.05949544225833e-05,1.20167602787786e-05,3.88143780095934e-05,2.11281748864572e-07,1.06763770440238e-06,0.000210020263849323,1.91719718410258e-06,4.60978361159066e-08,1.22049931095852e-05,7.29882405168521e-08,0.000113667807895443,4.47237660009132e-06,1.62228923254056e-07,0.00416707624597572,2.65949054514846e-08,6.08727835889536e-08,1.1938157558222e-07,1.33861024105806e-07,4.72798319137504e-09,4.28473476718363e-08,1.21154569278985e-08,0.00140395155976076,0,2.28716186882767e-07,2.47043031728335e-05,1.16633435352233e-06,6.12864821181989e-07,4.87573266610551e-08,9.40726815587891e-05,8.39217016469069e-08,0.000214512438879028,7.64485332150398e-06,8.04407240222571e-06,2.55311092334252e-07,7.38156375753428e-07
