"","scenario","run","realyear","country","catchmentID","unpruned","pruned","averted","cum_vacc","cum_totvacc","cum_totaver_spillover","vaccinated_infected","spillover","h2h"
"996",1,"run1",6,"Nigeria","NGA.29_1",23105,23105,0,41.445,248.5458,0,248.5458,21620,1485
"997",1,"run1",7,"Nigeria","NGA.29_1",23037,23037,0,41.157,289.7028,0,289.7028,21620,1417
"998",1,"run1",8,"Nigeria","NGA.29_1",23093,23093,0,41.4666,331.1694,0,331.1694,21620,1473
"999",1,"run1",9,"Nigeria","NGA.29_1",23050,23050,0,41.3874,372.5568,0,372.5568,21620,1430
"1000",1,"run1",10,"Nigeria","NGA.29_1",23081,23081,0,41.3892,413.946,0,413.946,21620,1461
"1001",1,"run10",1,"Nigeria","NGA.29_1",27017,27017,0,48.4938,48.4938,0,48.4938,25382,1635
"1002",1,"run10",2,"Nigeria","NGA.29_1",27101,27101,0,48.618,97.1118,0,97.1118,25382,1719
"1003",1,"run10",3,"Nigeria","NGA.29_1",27171,27171,0,48.7242,145.836,0,145.836,25382,1789
"1004",1,"run10",4,"Nigeria","NGA.29_1",27077,27077,0,48.654,194.49,0,194.49,25382,1695
"1005",1,"run10",5,"Nigeria","NGA.29_1",27006,27006,0,48.4884,242.9784,0,242.9784,25382,1624
"1006",1,"run10",6,"Nigeria","NGA.29_1",27146,27146,0,48.7818,291.7602,0,291.7602,25382,1764
"1007",1,"run10",7,"Nigeria","NGA.29_1",27109,27109,0,48.7278,340.488,0,340.488,25382,1727
"1008",1,"run10",8,"Nigeria","NGA.29_1",27062,27062,0,48.6126,389.1006,0,389.1006,25382,1680
"1009",1,"run10",9,"Nigeria","NGA.29_1",27045,27045,0,48.6774,437.778,0,437.778,25382,1663
"1010",1,"run10",10,"Nigeria","NGA.29_1",27138,27138,0,48.6684,486.4464,0,486.4464,25382,1756
"1011",1,"run11",1,"Nigeria","NGA.29_1",27236,27236,0,48.8502,48.8502,0,48.8502,25578,1658
"1012",1,"run11",2,"Nigeria","NGA.29_1",27303,27303,0,49.0662,97.9164,0,97.9164,25578,1725
"1013",1,"run11",3,"Nigeria","NGA.29_1",27325,27325,0,49.0878,147.0042,0,147.0042,25578,1747
"1014",1,"run11",4,"Nigeria","NGA.29_1",27301,27301,0,49.0374,196.0416,0,196.0416,25578,1723
"1015",1,"run11",5,"Nigeria","NGA.29_1",27331,27331,0,49.0752,245.1168,0,245.1168,25578,1753
"1016",1,"run11",6,"Nigeria","NGA.29_1",27371,27371,0,48.9078,294.0246,0,294.0246,25578,1793
"1017",1,"run11",7,"Nigeria","NGA.29_1",27305,27305,0,49.077,343.1016,0,343.1016,25578,1727
"1018",1,"run11",8,"Nigeria","NGA.29_1",27287,27287,0,49.0518,392.1534,0,392.1534,25578,1709
"1019",1,"run11",9,"Nigeria","NGA.29_1",27367,27367,0,49.1328,441.2862,0,441.2862,25578,1789
"1020",1,"run11",10,"Nigeria","NGA.29_1",27283,27283,0,49.0122,490.2984,0,490.2984,25578,1705
"1021",1,"run12",1,"Nigeria","NGA.29_1",27477,27477,0,49.3956,49.3956,0,49.3956,25760,1717
"1022",1,"run12",2,"Nigeria","NGA.29_1",27497,27497,0,49.2966,98.6922,0,98.6922,25760,1737
"1023",1,"run12",3,"Nigeria","NGA.29_1",27469,27469,0,49.3218,148.014,0,148.014,25760,1709
"1024",1,"run12",4,"Nigeria","NGA.29_1",27490,27490,0,49.3074,197.3214,0,197.3214,25760,1730
"1025",1,"run12",5,"Nigeria","NGA.29_1",27562,27562,0,49.3758,246.6972,0,246.6972,25760,1802
"1026",1,"run12",6,"Nigeria","NGA.29_1",27452,27452,0,49.257,295.9542,0,295.9542,25760,1692
"1027",1,"run12",7,"Nigeria","NGA.29_1",27535,27535,0,49.2966,345.2508,0,345.2508,25760,1775
"1028",1,"run12",8,"Nigeria","NGA.29_1",27492,27492,0,49.4082,394.659,0,394.659,25760,1732
"1029",1,"run12",9,"Nigeria","NGA.29_1",27461,27461,0,49.2084,443.8674,0,443.8674,25760,1701
"1030",1,"run12",10,"Nigeria","NGA.29_1",27424,27424,0,49.2048,493.0722,0,493.0722,25760,1664
"1031",1,"run13",1,"Nigeria","NGA.29_1",27611,27611,0,49.5396,49.5396,0,49.5396,25933,1678
"1032",1,"run13",2,"Nigeria","NGA.29_1",27732,27732,0,49.7664,99.306,0,99.306,25933,1799
"1033",1,"run13",3,"Nigeria","NGA.29_1",27670,27670,0,49.5486,148.8546,0,148.8546,25933,1737
"1034",1,"run13",4,"Nigeria","NGA.29_1",27678,27678,0,49.5648,198.4194,0,198.4194,25933,1745
"1035",1,"run13",5,"Nigeria","NGA.29_1",27664,27664,0,49.6782,248.0976,0,248.0976,25933,1731
"1036",1,"run13",6,"Nigeria","NGA.29_1",27637,27637,0,49.6116,297.7092,0,297.7092,25933,1704
"1037",1,"run13",7,"Nigeria","NGA.29_1",27662,27662,0,49.6746,347.3838,0,347.3838,25933,1729
"1038",1,"run13",8,"Nigeria","NGA.29_1",27681,27681,0,49.7142,397.098,0,397.098,25933,1748
"1039",1,"run13",9,"Nigeria","NGA.29_1",27772,27772,0,49.7844,446.8824,0,446.8824,25933,1839
"1040",1,"run13",10,"Nigeria","NGA.29_1",27719,27719,0,49.8582,496.7406,0,496.7406,25933,1786
"1041",1,"run14",1,"Nigeria","NGA.29_1",27809,27809,0,49.8654,49.8654,0,49.8654,26096,1713
"1042",1,"run14",2,"Nigeria","NGA.29_1",27863,27863,0,49.9734,99.8388,0,99.8388,26096,1767
"1043",1,"run14",3,"Nigeria","NGA.29_1",27832,27832,0,49.8348,149.6736,0,149.6736,26096,1736
"1044",1,"run14",4,"Nigeria","NGA.29_1",27860,27860,0,50.0868,199.7604,0,199.7604,26096,1764
"1045",1,"run14",5,"Nigeria","NGA.29_1",27889,27889,0,50.0526,249.813,0,249.813,26096,1793
"1046",1,"run14",6,"Nigeria","NGA.29_1",27867,27867,0,50.0022,299.8152,0,299.8152,26096,1771
"1047",1,"run14",7,"Nigeria","NGA.29_1",27972,27972,0,50.2002,350.0154,0,350.0154,26096,1876
"1048",1,"run14",8,"Nigeria","NGA.29_1",27798,27798,0,49.8492,399.8646,0,399.8646,26096,1702
"1049",1,"run14",9,"Nigeria","NGA.29_1",27938,27938,0,50.112,449.9766,0,449.9766,26096,1842
"1050",1,"run14",10,"Nigeria","NGA.29_1",27935,27935,0,50.013,499.9896,0,499.9896,26096,1839
"1051",1,"run15",1,"Nigeria","NGA.29_1",27959,27959,0,50.157,50.157,0,50.157,26251,1708
"1052",1,"run15",2,"Nigeria","NGA.29_1",28005,28005,0,50.3172,100.4742,0,100.4742,26251,1754
"1053",1,"run15",3,"Nigeria","NGA.29_1",28014,28014,0,50.1138,150.588,0,150.588,26251,1763
"1054",1,"run15",4,"Nigeria","NGA.29_1",28050,28050,0,50.3028,200.8908,0,200.8908,26251,1799
"1055",1,"run15",5,"Nigeria","NGA.29_1",27973,27973,0,49.9824,250.8732,0,250.8732,26251,1722
"1056",1,"run15",6,"Nigeria","NGA.29_1",27957,27957,0,50.238,301.1112,0,301.1112,26251,1706
"1057",1,"run15",7,"Nigeria","NGA.29_1",28052,28052,0,50.364,351.4752,0,351.4752,26251,1801
"1058",1,"run15",8,"Nigeria","NGA.29_1",28016,28016,0,50.22,401.6952,0,401.6952,26251,1765
"1059",1,"run15",9,"Nigeria","NGA.29_1",27983,27983,0,50.1678,451.863,0,451.863,26251,1732
"1060",1,"run15",10,"Nigeria","NGA.29_1",28088,28088,0,50.364,502.227,0,502.227,26251,1837
"1061",1,"run16",1,"Nigeria","NGA.29_1",28135,28135,0,50.4036,50.4036,0,50.4036,26399,1736
"1062",1,"run16",2,"Nigeria","NGA.29_1",28077,28077,0,50.427,100.8306,0,100.8306,26399,1678
"1063",1,"run16",3,"Nigeria","NGA.29_1",28186,28186,0,50.5476,151.3782,0,151.3782,26399,1787
"1064",1,"run16",4,"Nigeria","NGA.29_1",28163,28163,0,50.5818,201.96,0,201.96,26399,1764
"1065",1,"run16",5,"Nigeria","NGA.29_1",28137,28137,0,50.4342,252.3942,0,252.3942,26399,1738
"1066",1,"run16",6,"Nigeria","NGA.29_1",28113,28113,0,50.544,302.9382,0,302.9382,26399,1714
"1067",1,"run16",7,"Nigeria","NGA.29_1",28190,28190,0,50.6934,353.6316,0,353.6316,26399,1791
"1068",1,"run16",8,"Nigeria","NGA.29_1",28192,28192,0,50.6214,404.253,0,404.253,26399,1793
"1069",1,"run16",9,"Nigeria","NGA.29_1",28200,28200,0,50.6088,454.8618,0,454.8618,26399,1801
"1070",1,"run16",10,"Nigeria","NGA.29_1",28190,28190,0,50.6628,505.5246,0,505.5246,26399,1791
"1071",1,"run17",1,"Nigeria","NGA.29_1",28286,28286,0,50.7384,50.7384,0,50.7384,26541,1745
"1072",1,"run17",2,"Nigeria","NGA.29_1",28380,28380,0,50.9328,101.6712,0,101.6712,26541,1839
"1073",1,"run17",3,"Nigeria","NGA.29_1",28288,28288,0,50.8878,152.559,0,152.559,26541,1747
"1074",1,"run17",4,"Nigeria","NGA.29_1",28323,28323,0,50.8302,203.3892,0,203.3892,26541,1782
"1075",1,"run17",5,"Nigeria","NGA.29_1",28242,28242,0,50.7006,254.0898,0,254.0898,26541,1701
"1076",1,"run17",6,"Nigeria","NGA.29_1",28319,28319,0,50.7924,304.8822,0,304.8822,26541,1778
"1077",1,"run17",7,"Nigeria","NGA.29_1",28338,28338,0,50.7978,355.68,0,355.68,26541,1797
"1078",1,"run17",8,"Nigeria","NGA.29_1",28270,28270,0,50.553,406.233,0,406.233,26541,1729
"1079",1,"run17",9,"Nigeria","NGA.29_1",28409,28409,0,50.9796,457.2126,0,457.2126,26541,1868
"1080",1,"run17",10,"Nigeria","NGA.29_1",28353,28353,0,50.949,508.1616,0,508.1616,26541,1812
"1081",1,"run18",1,"Nigeria","NGA.29_1",28522,28522,0,51.2136,51.2136,0,51.2136,26678,1844
"1082",1,"run18",2,"Nigeria","NGA.29_1",28472,28472,0,51.1092,102.3228,0,102.3228,26678,1794
"1083",1,"run18",3,"Nigeria","NGA.29_1",28359,28359,0,50.8518,153.1746,0,153.1746,26678,1681
"1084",1,"run18",4,"Nigeria","NGA.29_1",28467,28467,0,51.0966,204.2712,0,204.2712,26678,1789
"1085",1,"run18",5,"Nigeria","NGA.29_1",28480,28480,0,51.246,255.5172,0,255.5172,26678,1802
"1086",1,"run18",6,"Nigeria","NGA.29_1",28489,28489,0,51.2046,306.7218,0,306.7218,26678,1811
"1087",1,"run18",7,"Nigeria","NGA.29_1",28435,28435,0,50.9634,357.6852,0,357.6852,26678,1757
"1088",1,"run18",8,"Nigeria","NGA.29_1",28539,28539,0,51.1812,408.8664,0,408.8664,26678,1861
"1089",1,"run18",9,"Nigeria","NGA.29_1",28465,28465,0,51.0444,459.9108,0,459.9108,26678,1787
"1090",1,"run18",10,"Nigeria","NGA.29_1",28511,28511,0,51.255,511.1658,0,511.1658,26678,1833
"1091",1,"run19",1,"Nigeria","NGA.29_1",28671,28671,0,51.4242,51.4242,0,51.4242,26811,1860
"1092",1,"run19",2,"Nigeria","NGA.29_1",28679,28679,0,51.444,102.8682,0,102.8682,26811,1868
"1093",1,"run19",3,"Nigeria","NGA.29_1",28578,28578,0,51.2982,154.1664,0,154.1664,26811,1767
"1094",1,"run19",4,"Nigeria","NGA.29_1",28587,28587,0,51.3576,205.524,0,205.524,26811,1776
"1095",1,"run19",5,"Nigeria","NGA.29_1",28607,28607,0,51.408,256.932,0,256.932,26811,1796
"1096",1,"run19",6,"Nigeria","NGA.29_1",28550,28550,0,51.2676,308.1996,0,308.1996,26811,1739
"1097",1,"run19",7,"Nigeria","NGA.29_1",28609,28609,0,51.3252,359.5248,0,359.5248,26811,1798
"1098",1,"run19",8,"Nigeria","NGA.29_1",28663,28663,0,51.3864,410.9112,0,410.9112,26811,1852
"1099",1,"run19",9,"Nigeria","NGA.29_1",28627,28627,0,51.3972,462.3084,0,462.3084,26811,1816
"1100",1,"run19",10,"Nigeria","NGA.29_1",28585,28585,0,51.2388,513.5472,0,513.5472,26811,1774
"1101",1,"run2",1,"Nigeria","NGA.29_1",24136,24136,0,43.3278,43.3278,0,43.3278,22613,1523
"1102",1,"run2",2,"Nigeria","NGA.29_1",24165,24165,0,43.326,86.6538,0,86.6538,22613,1552
"1103",1,"run2",3,"Nigeria","NGA.29_1",24162,24162,0,43.3602,130.014,0,130.014,22613,1549
"1104",1,"run2",4,"Nigeria","NGA.29_1",24155,24155,0,43.317,173.331,0,173.331,22613,1542
"1105",1,"run2",5,"Nigeria","NGA.29_1",24185,24185,0,43.5132,216.8442,0,216.8442,22613,1572
"1106",1,"run2",6,"Nigeria","NGA.29_1",24215,24215,0,43.4358,260.28,0,260.28,22613,1602
"1107",1,"run2",7,"Nigeria","NGA.29_1",24145,24145,0,43.4124,303.6924,0,303.6924,22613,1532
"1108",1,"run2",8,"Nigeria","NGA.29_1",24092,24092,0,43.2972,346.9896,0,346.9896,22613,1479
"1109",1,"run2",9,"Nigeria","NGA.29_1",24129,24129,0,43.3476,390.3372,0,390.3372,22613,1516
"1110",1,"run2",10,"Nigeria","NGA.29_1",24158,24158,0,43.3638,433.701,0,433.701,22613,1545
"1111",1,"run20",1,"Nigeria","NGA.29_1",28708,28708,0,51.4764,51.4764,0,51.4764,26939,1769
"1112",1,"run20",2,"Nigeria","NGA.29_1",28781,28781,0,51.7158,103.1922,0,103.1922,26939,1842
"1113",1,"run20",3,"Nigeria","NGA.29_1",28698,28698,0,51.4962,154.6884,0,154.6884,26939,1759
"1114",1,"run20",4,"Nigeria","NGA.29_1",28819,28819,0,51.813,206.5014,0,206.5014,26939,1880
"1115",1,"run20",5,"Nigeria","NGA.29_1",28761,28761,0,51.6582,258.1596,0,258.1596,26939,1822
"1116",1,"run20",6,"Nigeria","NGA.29_1",28789,28789,0,51.5772,309.7368,0,309.7368,26939,1850
"1117",1,"run20",7,"Nigeria","NGA.29_1",28744,28744,0,51.588,361.3248,0,361.3248,26939,1805
"1118",1,"run20",8,"Nigeria","NGA.29_1",28725,28725,0,51.5502,412.875,0,412.875,26939,1786
"1119",1,"run20",9,"Nigeria","NGA.29_1",28729,28729,0,51.4116,464.2866,0,464.2866,26939,1790
"1120",1,"run20",10,"Nigeria","NGA.29_1",28734,28734,0,51.579,515.8656,0,515.8656,26939,1795
"1121",1,"run21",1,"Nigeria","NGA.29_1",28887,28887,0,51.9444,51.9444,0,51.9444,27063,1824
"1122",1,"run21",2,"Nigeria","NGA.29_1",28908,28908,0,51.9444,103.8888,0,103.8888,27063,1845
"1123",1,"run21",3,"Nigeria","NGA.29_1",28995,28995,0,52.02,155.9088,0,155.9088,27063,1932
"1124",1,"run21",4,"Nigeria","NGA.29_1",28918,28918,0,51.9048,207.8136,0,207.8136,27063,1855
"1125",1,"run21",5,"Nigeria","NGA.29_1",28842,28842,0,51.8274,259.641,0,259.641,27063,1779
"1126",1,"run21",6,"Nigeria","NGA.29_1",28933,28933,0,51.9552,311.5962,0,311.5962,27063,1870
"1127",1,"run21",7,"Nigeria","NGA.29_1",28808,28808,0,51.7248,363.321,0,363.321,27063,1745
"1128",1,"run21",8,"Nigeria","NGA.29_1",28848,28848,0,51.8328,415.1538,0,415.1538,27063,1785
"1129",1,"run21",9,"Nigeria","NGA.29_1",28933,28933,0,51.939,467.0928,0,467.0928,27063,1870
"1130",1,"run21",10,"Nigeria","NGA.29_1",28922,28922,0,51.8904,518.9832,0,518.9832,27063,1859
"1131",1,"run22",1,"Nigeria","NGA.29_1",28948,28948,0,51.9624,51.9624,0,51.9624,27183,1765
"1132",1,"run22",2,"Nigeria","NGA.29_1",28996,28996,0,52.0776,104.04,0,104.04,27183,1813
"1133",1,"run22",3,"Nigeria","NGA.29_1",29060,29060,0,52.2792,156.3192,0,156.3192,27183,1877
"1134",1,"run22",4,"Nigeria","NGA.29_1",28988,28988,0,52.1046,208.4238,0,208.4238,27183,1805
"1135",1,"run22",5,"Nigeria","NGA.29_1",29029,29029,0,52.1748,260.5986,0,260.5986,27183,1846
"1136",1,"run22",6,"Nigeria","NGA.29_1",29023,29023,0,52.056,312.6546,0,312.6546,27183,1840
"1137",1,"run22",7,"Nigeria","NGA.29_1",29076,29076,0,52.1442,364.7988,0,364.7988,27183,1893
"1138",1,"run22",8,"Nigeria","NGA.29_1",28992,28992,0,52.0596,416.8584,0,416.8584,27183,1809
"1139",1,"run22",9,"Nigeria","NGA.29_1",29033,29033,0,52.1172,468.9756,0,468.9756,27183,1850
"1140",1,"run22",10,"Nigeria","NGA.29_1",29037,29037,0,52.1064,521.082,0,521.082,27183,1854
"1141",1,"run23",1,"Nigeria","NGA.29_1",29116,29116,0,52.2252,52.2252,0,52.2252,27301,1815
"1142",1,"run23",2,"Nigeria","NGA.29_1",29142,29142,0,52.3638,104.589,0,104.589,27301,1841
"1143",1,"run23",3,"Nigeria","NGA.29_1",29156,29156,0,52.4052,156.9942,0,156.9942,27301,1855
"1144",1,"run23",4,"Nigeria","NGA.29_1",29229,29229,0,52.5078,209.502,0,209.502,27301,1928
"1145",1,"run23",5,"Nigeria","NGA.29_1",29091,29091,0,52.182,261.684,0,261.684,27301,1790
"1146",1,"run23",6,"Nigeria","NGA.29_1",29147,29147,0,52.2882,313.9722,0,313.9722,27301,1846
"1147",1,"run23",7,"Nigeria","NGA.29_1",29184,29184,0,52.416,366.3882,0,366.3882,27301,1883
"1148",1,"run23",8,"Nigeria","NGA.29_1",29182,29182,0,52.3386,418.7268,0,418.7268,27301,1881
"1149",1,"run23",9,"Nigeria","NGA.29_1",29219,29219,0,52.3674,471.0942,0,471.0942,27301,1918
"1150",1,"run23",10,"Nigeria","NGA.29_1",29154,29154,0,52.3746,523.4688,0,523.4688,27301,1853
"1151",1,"run24",1,"Nigeria","NGA.29_1",29230,29230,0,52.56,52.56,0,52.56,27415,1815
"1152",1,"run24",2,"Nigeria","NGA.29_1",29206,29206,0,52.4286,104.9886,0,104.9886,27415,1791
"1153",1,"run24",3,"Nigeria","NGA.29_1",29284,29284,0,52.6446,157.6332,0,157.6332,27415,1869
"1154",1,"run24",4,"Nigeria","NGA.29_1",29251,29251,0,52.3926,210.0258,0,210.0258,27415,1836
"1155",1,"run24",5,"Nigeria","NGA.29_1",29299,29299,0,52.4646,262.4904,0,262.4904,27415,1884
"1156",1,"run24",6,"Nigeria","NGA.29_1",29215,29215,0,52.371,314.8614,0,314.8614,27415,1800
"1157",1,"run24",7,"Nigeria","NGA.29_1",29370,29370,0,52.7004,367.5618,0,367.5618,27415,1955
"1158",1,"run24",8,"Nigeria","NGA.29_1",29286,29286,0,52.6608,420.2226,0,420.2226,27415,1871
"1159",1,"run24",9,"Nigeria","NGA.29_1",29376,29376,0,52.668,472.8906,0,472.8906,27415,1961
"1160",1,"run24",10,"Nigeria","NGA.29_1",29239,29239,0,52.5366,525.4272,0,525.4272,27415,1824
"1161",1,"run25",1,"Nigeria","NGA.29_1",29331,29331,0,52.569,52.569,0,52.569,27527,1804
"1162",1,"run25",2,"Nigeria","NGA.29_1",29382,29382,0,52.6842,105.2532,0,105.2532,27527,1855
"1163",1,"run25",3,"Nigeria","NGA.29_1",29367,29367,0,52.7202,157.9734,0,157.9734,27527,1840
"1164",1,"run25",4,"Nigeria","NGA.29_1",29321,29321,0,52.551,210.5244,0,210.5244,27527,1794
"1165",1,"run25",5,"Nigeria","NGA.29_1",29407,29407,0,52.7436,263.268,0,263.268,27527,1880
"1166",1,"run25",6,"Nigeria","NGA.29_1",29399,29399,0,52.6914,315.9594,0,315.9594,27527,1872
"1167",1,"run25",7,"Nigeria","NGA.29_1",29293,29293,0,52.4268,368.3862,0,368.3862,27527,1766
"1168",1,"run25",8,"Nigeria","NGA.29_1",29358,29358,0,52.7778,421.164,0,421.164,27527,1831
"1169",1,"run25",9,"Nigeria","NGA.29_1",29329,29329,0,52.7652,473.9292,0,473.9292,27527,1802
"1170",1,"run25",10,"Nigeria","NGA.29_1",29378,29378,0,52.6914,526.6206,0,526.6206,27527,1851
"1171",1,"run26",1,"Nigeria","NGA.29_1",29479,29479,0,52.938,52.938,0,52.938,27637,1842
"1172",1,"run26",2,"Nigeria","NGA.29_1",29505,29505,0,52.9632,105.9012,0,105.9012,27637,1868
"1173",1,"run26",3,"Nigeria","NGA.29_1",29437,29437,0,52.8912,158.7924,0,158.7924,27637,1800
"1174",1,"run26",4,"Nigeria","NGA.29_1",29532,29532,0,53.0352,211.8276,0,211.8276,27637,1895
"1175",1,"run26",5,"Nigeria","NGA.29_1",29516,29516,0,53.0424,264.87,0,264.87,27637,1879
"1176",1,"run26",6,"Nigeria","NGA.29_1",29549,29549,0,52.9938,317.8638,0,317.8638,27637,1912
"1177",1,"run26",7,"Nigeria","NGA.29_1",29604,29604,0,52.9002,370.764,0,370.764,27637,1967
"1178",1,"run26",8,"Nigeria","NGA.29_1",29442,29442,0,52.9272,423.6912,0,423.6912,27637,1805
"1179",1,"run26",9,"Nigeria","NGA.29_1",29466,29466,0,52.9092,476.6004,0,476.6004,27637,1829
"1180",1,"run26",10,"Nigeria","NGA.29_1",29495,29495,0,52.875,529.4754,0,529.4754,27637,1858
"1181",1,"run27",1,"Nigeria","NGA.29_1",29598,29598,0,53.0388,53.0388,0,53.0388,27744,1854
"1182",1,"run27",2,"Nigeria","NGA.29_1",29666,29666,0,53.1504,106.1892,0,106.1892,27744,1922
"1183",1,"run27",3,"Nigeria","NGA.29_1",29627,29627,0,53.1252,159.3144,0,159.3144,27744,1883
"1184",1,"run27",4,"Nigeria","NGA.29_1",29544,29544,0,53.037,212.3514,0,212.3514,27744,1800
"1185",1,"run27",5,"Nigeria","NGA.29_1",29629,29629,0,53.1702,265.5216,0,265.5216,27744,1885
"1186",1,"run27",6,"Nigeria","NGA.29_1",29633,29633,0,53.1954,318.717,0,318.717,27744,1889
"1187",1,"run27",7,"Nigeria","NGA.29_1",29586,29586,0,53.0712,371.7882,0,371.7882,27744,1842
"1188",1,"run27",8,"Nigeria","NGA.29_1",29574,29574,0,53.0028,424.791,0,424.791,27744,1830
"1189",1,"run27",9,"Nigeria","NGA.29_1",29605,29605,0,53.217,478.008,0,478.008,27744,1861
"1190",1,"run27",10,"Nigeria","NGA.29_1",29578,29578,0,53.1144,531.1224,0,531.1224,27744,1834
"1191",1,"run28",1,"Nigeria","NGA.29_1",29711,29711,0,53.298,53.298,0,53.298,27849,1862
"1192",1,"run28",2,"Nigeria","NGA.29_1",29784,29784,0,53.4798,106.7778,0,106.7778,27849,1935
"1193",1,"run28",3,"Nigeria","NGA.29_1",29710,29710,0,53.3628,160.1406,0,160.1406,27849,1861
"1194",1,"run28",4,"Nigeria","NGA.29_1",29729,29729,0,53.4222,213.5628,0,213.5628,27849,1880
"1195",1,"run28",5,"Nigeria","NGA.29_1",29735,29735,0,53.433,266.9958,0,266.9958,27849,1886
"1196",1,"run28",6,"Nigeria","NGA.29_1",29739,29739,0,53.487,320.4828,0,320.4828,27849,1890
"1197",1,"run28",7,"Nigeria","NGA.29_1",29728,29728,0,53.4042,373.887,0,373.887,27849,1879
"1198",1,"run28",8,"Nigeria","NGA.29_1",29669,29669,0,53.1288,427.0158,0,427.0158,27849,1820
"1199",1,"run28",9,"Nigeria","NGA.29_1",29655,29655,0,53.2764,480.2922,0,480.2922,27849,1806
"1200",1,"run28",10,"Nigeria","NGA.29_1",29764,29764,0,53.3286,533.6208,0,533.6208,27849,1915
"1201",1,"run29",1,"Nigeria","NGA.29_1",29794,29794,0,53.5176,53.5176,0,53.5176,27953,1841
"1202",1,"run29",2,"Nigeria","NGA.29_1",29851,29851,0,53.5968,107.1144,0,107.1144,27953,1898
"1203",1,"run29",3,"Nigeria","NGA.29_1",29768,29768,0,53.3844,160.4988,0,160.4988,27953,1815
"1204",1,"run29",4,"Nigeria","NGA.29_1",29888,29888,0,53.613,214.1118,0,214.1118,27953,1935
"1205",1,"run29",5,"Nigeria","NGA.29_1",29733,29733,0,53.2458,267.3576,0,267.3576,27953,1780
"1206",1,"run29",6,"Nigeria","NGA.29_1",29865,29865,0,53.6724,321.03,0,321.03,27953,1912
"1207",1,"run29",7,"Nigeria","NGA.29_1",29841,29841,0,53.559,374.589,0,374.589,27953,1888
"1208",1,"run29",8,"Nigeria","NGA.29_1",29775,29775,0,53.4852,428.0742,0,428.0742,27953,1822
"1209",1,"run29",9,"Nigeria","NGA.29_1",29901,29901,0,53.5698,481.644,0,481.644,27953,1948
"1210",1,"run29",10,"Nigeria","NGA.29_1",29791,29791,0,53.5068,535.1508,0,535.1508,27953,1838
"1211",1,"run3",1,"Nigeria","NGA.29_1",24791,24791,0,44.5428,44.5428,0,44.5428,23239,1552
"1212",1,"run3",2,"Nigeria","NGA.29_1",24828,24828,0,44.4906,89.0334,0,89.0334,23239,1589
"1213",1,"run3",3,"Nigeria","NGA.29_1",24742,24742,0,44.4816,133.515,0,133.515,23239,1503
"1214",1,"run3",4,"Nigeria","NGA.29_1",24783,24783,0,44.379,177.894,0,177.894,23239,1544
"1215",1,"run3",5,"Nigeria","NGA.29_1",24821,24821,0,44.5392,222.4332,0,222.4332,23239,1582
"1216",1,"run3",6,"Nigeria","NGA.29_1",24816,24816,0,44.5248,266.958,0,266.958,23239,1577
"1217",1,"run3",7,"Nigeria","NGA.29_1",24848,24848,0,44.6166,311.5746,0,311.5746,23239,1609
"1218",1,"run3",8,"Nigeria","NGA.29_1",24807,24807,0,44.5608,356.1354,0,356.1354,23239,1568
"1219",1,"run3",9,"Nigeria","NGA.29_1",24778,24778,0,44.4096,400.545,0,400.545,23239,1539
"1220",1,"run3",10,"Nigeria","NGA.29_1",24742,24742,0,44.4672,445.0122,0,445.0122,23239,1503
"1221",1,"run30",1,"Nigeria","NGA.29_1",29835,29835,0,53.613,53.613,0,53.613,28055,1780
"1222",1,"run30",2,"Nigeria","NGA.29_1",29895,29895,0,53.6868,107.2998,0,107.2998,28055,1840
"1223",1,"run30",3,"Nigeria","NGA.29_1",29936,29936,0,53.5914,160.8912,0,160.8912,28055,1881
"1224",1,"run30",4,"Nigeria","NGA.29_1",29977,29977,0,53.8686,214.7598,0,214.7598,28055,1922
"1225",1,"run30",5,"Nigeria","NGA.29_1",29833,29833,0,53.5464,268.3062,0,268.3062,28055,1778
"1226",1,"run30",6,"Nigeria","NGA.29_1",29937,29937,0,53.7696,322.0758,0,322.0758,28055,1882
"1227",1,"run30",7,"Nigeria","NGA.29_1",29959,29959,0,53.8344,375.9102,0,375.9102,28055,1904
"1228",1,"run30",8,"Nigeria","NGA.29_1",29871,29871,0,53.667,429.5772,0,429.5772,28055,1816
"1229",1,"run30",9,"Nigeria","NGA.29_1",29960,29960,0,53.6976,483.2748,0,483.2748,28055,1905
"1230",1,"run30",10,"Nigeria","NGA.29_1",30003,30003,0,53.7714,537.0462,0,537.0462,28055,1948
"1231",1,"run31",1,"Nigeria","NGA.29_1",30039,30039,0,53.8614,53.8614,0,53.8614,28155,1884
"1232",1,"run31",2,"Nigeria","NGA.29_1",30073,30073,0,54.0378,107.8992,0,107.8992,28155,1918
"1233",1,"run31",3,"Nigeria","NGA.29_1",29998,29998,0,53.838,161.7372,0,161.7372,28155,1843
"1234",1,"run31",4,"Nigeria","NGA.29_1",30082,30082,0,54.0036,215.7408,0,215.7408,28155,1927
"1235",1,"run31",5,"Nigeria","NGA.29_1",30057,30057,0,54.099,269.8398,0,269.8398,28155,1902
"1236",1,"run31",6,"Nigeria","NGA.29_1",30102,30102,0,53.982,323.8218,0,323.8218,28155,1947
"1237",1,"run31",7,"Nigeria","NGA.29_1",30085,30085,0,54.0162,377.838,0,377.838,28155,1930
